coefficients,signature,discriminant
"[1, 8, -5, 9, -9]",[1],-10825623
"[1, -29, 26, -20, 14]",[1],-1616658764
"[1, 20, -2, 25, 18]",[1],-2150043563
"[1, -5, -17, 4, 22]",[1],2277356
"[1, -15, -29, -13, 5]",[1],-78872483
"[1, 4, 17, 28, 7]",[1],-2552592
"[1, 9, -26, -7, -32]",[1],-1163054671
"[1, -23, 9, -17, -29]",[1],-6908209875
"[1, 7, 12, -23, 30]",[1],53892689
"[1, -8, 25, 27, -30]",[1],-270269343
"[1, 1, 27, -12, -14]",[1],-165891236
"[1, 21, 18, -18, -32]",[1],-2279968160
"[1, -21, -32, -29, 24]",[1],-8328477727
"[1, -23, -7, 13, 10]",[1],-474801708
"[1, -32, 20, -18, -15]",[1],-8761120176
"[1, -2, 16, 29, 15]",[1],13014397
"[1, -24, -7, -13, -14]",[1],-1674034463
"[1, 15, -24, 27, 31]",[1],-3828860708
"[1, -9, -7, -32, 31]",[1],-624701591
"[1, 29, -9, 27, -25]",[1],-11850812491
"[1, 5, 19, -31, 3]",[1],-57245947
"[1, 5, -10, 11, 10]",[1],-15038607
"[1, 0, -13, -3, 21]",[1],2150697
"[1, -3, -13, -10, 30]",[1],-38680760
"[1, 4, 7, -18, -19]",[1],-8705616
"[1, -28, 7, 6, 5]",[1],-460488528
"[1, 26, 2, 0, 10]",[1],-1214375360
"[1, -12, 26, -24, -4]",[1],-24638464
"[1, -30, -14, 9, 1]",[2],150948117
"[1, -7, 28, 30, -14]",[1],-347322316
"[1, -16, 32, 13, 12]",[1],-419162187
"[1, -32, 15, -22, 6]",[1],-1148272448
"[1, 31, -11, -19, -25]",[1],-18590793019
"[1, -12, -32, -21, -16]",[1],-237713323
"[1, -4, -19, -31, 11]",[1],-104691335
"[1, 8, 28, 25, 23]",[1],13897925
"[1, 14, -14, -2, 13]",[1],-185048320
"[1, -1, 5, 12, -9]",[1],-2197071
"[1, 32, 22, 27, 4]",[1],-1319807947
"[1, 21, -29, -32, -16]",[1],-3743028032
"[1, -7, -25, -29, -14]",[1],-2128716
"[1, -15, 11, 11, 11]",[1],-177275043
"[1, -20, -10, -20, 1]",[2],-308281344
"[1, 21, -12, 21, -5]",[1],-284019476
"[1, -14, 16, 31, 26]",[1],-576720875
"[1, -13, -22, 5, 24]",[1],-347685671
"[1, -20, 22, -29, 16]",[1],-395876731
"[1, 19, -7, 7, 21]",[1],-1863274931
"[1, -15, 29, 22, 10]",[1],-206702456
"[1, 32, -26, -9, -13]",[1],-8287603899
"[1, -12, 19, -16, -25]",[1],-229692752
"[1, -21, 21, 32, -21]",[1],1512870993
"[1, -24, -4, -2, 5]",[2],-242494896
"[1, 28, -19, 23, -3]",[1],-683553879
"[1, 23, -27, -25, 7]",[1],2334405717
"[1, -31, 11, -19, -28]",[1],-22000252268
"[1, -22, -6, 4, -8]",[1],-469594624
"[1, -17, -20, -15, 4]",[1],-201803143
"[1, 25, -7, 25, 12]",[1],-3288499808
"[1, -10, 19, 0, -16]",[1],-1420800
"[1, -32, 28, 14, -20]",[1],-3554239408
"[1, -22, -1, 9, -4]",[1],-76506791
"[1, -4, 22, -2, 23]",[1],57414224
"[1, -11, -12, -17, -28]",[1],-370799879
"[1, -27, -2, 13, 17]",[1],-3866573060
"[1, 29, 13, -28, -2]",[1],2327454044
"[1, 27, -14, -3, 22]",[1],-7110786159
"[1, -7, -12, -11, 19]",[1],-90995908
"[1, 2, -7, 6, -13]",[1],-2203712
"[1, 4, -12, 6, -10]",[1],-6133936
"[1, 31, -8, -12, -29]",[1],-23210491411
"[1, 13, -20, -13, 7]",[1],144183044
"[1, -3, -7, -1, 30]",[1],-8346800
"[1, -16, 28, 4, 23]",[1],-818661376
"[1, -4, -7, -26, 12]",[1],-46531968
"[1, -13, 20, 31, 25]",[1],-342681264
"[1, -25, 0, 3, 3]",[1],-93201300
"[1, -22, 19, 28, -29]",[1],-513003280
"[1, 10, -24, -7, 15]",[2],110443117
"[1, -25, 4, 4, -11]",[1],-1176477859
"[1, 10, -9, -30, 4]",[2],156139600
"[1, 5, 13, 26, 11]",[1],-876263
"[1, 11, 4, 2, -29]",[1],-289331851
"[1, 13, -7, 7, -18]",[1],-279180848
"[1, -11, 30, 1, -2]","[0, 2, 1, 0]",117801
"[1, -12, -7, 31, -8]",[1],139882345
"[1, -26, 30, 6, -6]",[1],322475472
"[1, -2, 13, 29, -1]",[2],-39261943
"[1, -28, 6, 1, 30]",[1],-14407306763
"[1, 22, 32, 18, 27]",[1],-2330235648
"[1, -17, -24, 31, -27]",[1],-4236938176
"[1, -30, 3, 18, 23]",[1],-11319936448
"[1, 5, 29, -26, 11]",[1],104907137
"[1, 29, -22, 24, -15]",[2],-2839821771
"[1, -3, 5, -15, 19]",[2],83637
"[1, -23, -23, -24, -7]",[1],-264478815
"[1, -7, 32, 19, -10]",[1],-236216263
"[1, -23, 4, -29, -25]",[1],-6331833452
"[1, 12, -28, -23, -28]",[1],-2283040923
"[1, 4, 13, -11, -11]",[1],-11760199
"[1, 7, 23, -22, -6]",[1],-73183224
"[1, 30, -10, 26, -3]",[1],-1751485184
"[1, 21, -31, 9, -26]",[1],-5132914956
"[1, -16, -3, 7, 8]",[1],-100429551
"[1, 7, 23, -8, -20]",[1],-58590912
"[1, -27, -21, 28, 24]",[1],-1039747536
"[1, 22, 30, -16, 24]",[1],-4789299200
"[1, -3, 22, -9, -10]",[2],-33501943
"[1, 30, -25, -20, -28]",[1],-27739782912
"[1, -29, 32, 31, 7]",[1],-848388228
"[1, 11, -18, 17, 24]",[1],-684463423
"[1, 19, 11, 1, -20]",[1],-1178142384
"[1, 23, -11, -23, 7]",[1],697131101
"[1, -28, -2, -23, -8]",[1],-2003175595
"[1, -32, -28, 24, 26]",[1],-5355481088
"[1, 10, 6, -11, 6]",[1],-7567123
"[1, 5, -15, -27, 9]",[1],55462077
"[1, -4, -4, -8, -6]",[1],-611328
"[1, 26, 32, 3, -27]",[1],-5540066451
"[1, -10, -4, 7, 21]",[1],-123552723
"[1, -32, 13, -27, 32]",[1],-23660725215
"[1, 8, -32, -1, -25]",[1],-990974363
"[1, -6, -30, -10, 7]",[1],70565440
"[1, 18, -8, -14, 18]",[1],-713137456
"[1, -19, 5, 21, -24]",[1],-1290168480
"[1, 17, 8, -13, 24]",[1],-1252652567
"[1, 15, 10, -24, 24]",[1],-711035328
"[1, -13, 1, -9, -22]",[1],-387575916
"[1, -31, -7, 2, 12]",[1],-3618747164
"[1, -12, 8, -4, -22]",[1],-213609216
"[1, 5, 23, -32, 23]",[1],169487777
"[1, 12, 30, 31, -8]",[1],-48116363
"[1, 19, 4, 28, 15]",[1],-1174827883
"[1, 14, -30, 14, 28]",[1],-1637940528
"[1, -30, 17, -29, -30]",[1],-26137176719
"[1, -16, -21, 9, -8]",[1],-386368871
"[1, -32, -25, -19, -19]",[1],-7738901191
"[1, 12, 13, -23, -17]",[2],73855289
"[1, 24, -5, 30, 30]",[1],-11382316800
"[1, 28, -29, 22, 17]",[1],-10107630416
"[1, -24, -26, 32, 7]",[1],4103822336
"[1, -17, 18, -24, -3]",[1],-247806675
"[1, -6, 6, -10, 31]",[1],-8489408
"[1, 29, -19, 0, -29]",[1],-18770060543
"[1, -29, -27, 20, 2]",[1],1760276556
"[1, -20, -17, -1, -8]",[1],-392051119
"[1, 31, -5, 11, -20]",[1],-9830672236
"[1, 26, 15, 32, -20]",[1],-8921280384
"[1, 16, 20, 22, 16]",[2],-119859888
"[1, -27, -16, 9, -31]",[1],-17440203568
"[1, 2, -19, 22, 10]",[1],-11036880
"[1, 30, -26, -19, -29]",[1],-29942533483
"[1, -4, 16, -32, 7]",[1],-5678080
"[1, 17, 8, 12, 22]",[1],-828060620
"[1, 10, -24, -32, 22]",[1],834345792
"[1, 7, -8, 18, 5]",[1],-28028331
"[1, 19, -22, 14, 29]",[1],-4941366739
"[1, 24, 10, 27, -11]",[2],-2621385675
"[1, -27, 14, -21, 15]",[1],-2237632392
"[1, 30, -16, -16, -14]",[1],-6215799488
"[1, -30, 16, -18, 3]",[1],-349723392
"[1, 2, 12, -31, 5]",[1],-29897843
"[1, 32, -3, -1, -9]",[1],-2345788111
"[1, -24, 8, 13, 23]",[1],-4831307211
"[1, 0, -24, -29, 25]",[1],45375349
"[1, 19, -8, -7, 27]",[1],-2616677612
"[1, -23, -32, -29, 28]",[1],-13988328559
"[1, -23, 29, -12, -1]",[2],-36901823
"[1, -27, -24, 1, -14]",[1],-4094784599
"[1, 20, 28, -8, 20]",[1],-2031222784
"[1, -15, 11, 8, 8]",[1],-98438112
"[1, 20, 29, -19, -25]",[1],569963257
"[1, 18, -30, -6, -11]",[1],-1320979712
"[1, -24, 17, -28, -30]",[1],-10667594528
"[1, 0, -6, -22, 4]",[1],-7553840
"[1, 4, 19, 19, 17]","[0, 1]",4572769
"[1, -29, 8, 2, -4]",[1],-255461728
"[1, 13, -30, 20, -19]",[1],-376036371
"[1, -19, 22, -27, -23]",[1],-2633575300
"[1, -9, 19, -6, 29]",[1],-7347391
"[1, -5, 22, 28, -19]",[2],-237507923
"[1, -16, -24, -23, -28]",[1],-1240165755
"[1, 14, -28, 21, -23]",[1],-595684835
"[1, -9, -1, 18, -28]",[1],-115488796
"[1, -26, -4, -3, 19]",[1],-4672405907
"[1, 10, 24, 31, 18]",[1],-1021387
"[1, 0, 22, -16, 26]",[1],68483584
"[1, 5, 13, -10, 18]",[1],20167592
"[1, 29, -21, 30, 29]",[1],-29093083375
"[1, 3, -24, 24, 19]",[1],-31852931
"[1, 32, -31, 31, -19]",[1],-5573899711
"[1, -16, -24, -29, -7]",[1],-152861067
"[1, -7, 28, 21, -19]",[1],-269502096
"[1, 3, 6, 16, 24]",[1],862272
"[1, 5, -32, 21, 24]",[1],61104609
"[1, -26, 9, 12, 9]",[1],-1112818608
"[1, -6, 10, 22, -10]",[1],-14225840
"[1, -21, -23, -17, 9]",[2],-1204589083
"[1, -1, -9, -27, -19]",[2],-3887851
"[1, 22, 0, -11, -20]",[1],-2450104875
"[1, -1, 3, 4, 4]",[1],47696
"[1, -5, -18, 31, 26]",[1],137216209
"[1, -17, 13, 12, 12]",[1],-368770608
"[1, -19, -5, 4, -30]",[1],-3478343588
"[1, -2, -2, -5, 20]","[1, 0]",171805
"[1, 31, -20, -5, -15]",[1],-7587317200
"[1, -26, 21, 26, -15]",[2],1499262016
"[1, 31, -1, -4, 29]",[1],-20993082103
"[1, -4, -20, -12, 19]",[1],-21356800
"[1, -12, -13, 24, 14]",[1],181647200
"[1, 10, 11, 19, -31]",[1],-241119335
"[1, -12, -6, 9, -22]",[1],-363727435
"[1, -25, 8, -20, 25]",[1],-5658597675
"[1, 12, 27, 3, 14]",[1],-52157839
"[1, 1, 22, -22, -24]",[1],-211757216
"[1, -14, 17, 5, -5]",[3],12505905
"[1, -32, 20, 21, -26]",[1],-9123845675
"[1, -14, -20, 11, -12]",[1],-489549083
"[1, 27, 30, 10, -32]",[1],-12331733216
"[1, -30, -26, 6, 29]",[1],-16694819584
"[1, -27, -12, 12, 27]",[2],-9580498803
"[1, 27, -5, 19, 8]",[1],-1800935852
"[1, 26, -32, 15, -4]",[1],-33018843
"[1, 6, 19, 8, 16]",[1],10105856
"[1, -2, 30, -10, 11]",[1],105482304
"[1, -17, -16, 6, -14]",[1],-794302124
"[1, -15, 18, 17, -18]",[2],74964609
"[1, 31, -32, -5, 19]",[1],-6011498836
"[1, -21, -9, -19, -17]",[1],-1447001627
"[1, 5, -3, -29, -23]","[3, 3]",588389
"[1, -27, 14, -12, 15]",[1],-2321743899
"[1, 27, 16, 31, -1]",[2],-2133751076
"[1, -10, 32, 21, -19]",[1],-200183411
"[1, -5, -31, -24, 15]",[1],30106857
"[1, -7, 24, -18, -22]",[1],-12162892
"[1, 31, -31, -15, -18]",[1],-16205154048
"[1, 25, -12, -11, -22]",[1],-6485995967
"[1, 24, -29, -15, 28]",[1],-3023832951
"[1, 27, 3, 2, 32]",[1],-14310997420
"[1, -15, -21, -13, -14]",[1],-261631148
"[1, -1, -18, -25, 25]",[1],-41868900
"[1, -15, -30, 15, 11]",[1],724759736
"[1, -15, 2, -25, 32]",[1],-1539795063
"[1, 14, 7, 5, 25]",[1],-503581975
"[1, 2, -15, 13, -20]",[1],-18764311
"[1, -32, 11, 27, 25]",[1],-18439584599
"[1, 28, -28, 11, -26]",[1],-11870543691
"[1, 2, -19, 24, 25]",[1],-61140656
"[1, 12, 6, -9, 15]",[1],-111301803
"[1, -22, 18, 18, -32]",[1],-2948325296
"[1, 20, 32, -7, 22]",[1],-2465139579
"[1, 14, -19, -6, -23]",[1],-1198199744
"[1, -6, -15, 19, 24]",[1],42289425
"[1, 13, 27, -15, 19]",[1],-209814971
"[1, 12, 26, 31, -2]",[1],-48090731
"[1, 31, -15, -29, 20]",[1],-2328965456
"[1, -29, 0, -26, -28]",[1],-16722313952
"[1, 29, 0, 0, 31]",[1],-18344193611
"[1, -10, 23, -23, -32]",[1],-90568863
"[1, -28, -28, 1, -3]",[1],-452330139
"[1, 0, 22, 8, -29]",[1],-175756288
"[1, 32, 1, 8, 4]",[1],-501016768
"[1, 16, -24, -31, 7]",[2],1381639397
"[1, 10, -4, 22, 12]",[1],-137655728
"[1, -24, -10, -20, -29]",[1],-7242396416
"[1, 19, -16, -26, -13]",[1],-936133211
"[1, -15, 25, -8, 5]",[1],-22624967
"[1, -29, 19, -27, 26]",[1],-8342216844
"[1, 19, 18, 14, 10]",[1],-132776716
"[1, 0, -23, 9, -11]",[1],-51069951
"[1, -7, 31, 32, -5]",[1],-304854199
"[1, -1, 23, 22, -24]",[1],-239025516
"[1, -21, -4, -26, -18]",[1],-2143060844
"[1, -14, 31, -10, -1]",[3],6875456
"[1, 0, -31, 1, 16]","[0, 1, 0, 2]",206027617
"[1, -26, -10, -13, 23]",[1],-8196958267
"[1, 8, 12, -28, 3]",[1],-6255616
"[1, -30, -1, 28, -31]",[1],-18916893840
"[1, 6, -7, 9, 28]",[1],-77516559
"[1, 21, 1, 9, -4]",[1],-115593040
"[1, -1, 14, 32, 18]",[1],5323924
"[1, -12, 7, -2, 16]",[1],-105001120
"[1, 4, -5, 12, -6]",[1],-1072800
"[1, -11, -20, 17, -21]",[1],-680444900
"[1, 9, -11, 7, -7]",[2],-9948491
"[1, 11, 23, 10, 15]",[1],-21868455
"[1, -27, -32, 13, 30]",[1],-7024516207
"[1, 4, 0, -19, 16]",[1],697397
"[1, -17, 1, 17, -8]",[1],-29847436
"[1, 25, 1, 28, 25]","[0, 1]",-7869122023
"[1, 23, 20, -22, -6]",[1],863178772
"[1, 0, 6, -21, -9]",[1],-9807723
"[1, -15, -14, -32, 13]",[1],-1321421587
"[1, 32, -1, -2, -8]",[1],-1828982304
"[1, 26, 10, 8, -5]",[1],-419782960
"[1, 9, 6, -20, 8]",[1],-391936
"[1, -27, 31, 19, -15]",[1],1759899797
"[1, 16, -27, 11, -24]",[1],-1569894431
"[1, 6, -7, -6, 5]","[0, 3]",434624
"[1, -26, 24, -11, 7]",[1],-267528771
"[1, 10, 24, 27, 17]","[1, 0]",-1138675
"[1, 21, -15, 10, 7]",[1],-496496975
"[1, 32, 31, -3, -6]",[1],80778969
"[1, 26, -1, 11, 7]",[1],-734527671
"[1, 24, 6, -12, -29]",[1],-6465180416
"[1, 30, 26, 9, 17]",[1],-4678987675
"[1, -7, -25, 1, -6]",[1],-70351200
"[1, 26, 20, -19, 11]",[1],-2114179475
"[1, 27, -25, -5, -5]",[1],-914669675
"[1, 7, -28, 29, -22]",[1],-70184551
"[1, 4, 4, -26, -1]",[2],-13218608
"[1, -5, -24, -5, 5]",[1],22773280
"[1, -14, 31, 15, 16]",[1],-271385263
"[1, -30, 24, -14, -9]",[1],-2595207168
"[1, -31, -16, 32, -20]",[1],-12428948016
"[1, 17, -21, -14, 5]",[1],260704953
"[1, -30, 7, -27, -7]",[1],-3659719807
"[1, -28, 4, 11, -27]",[1],-11139638635
"[1, -18, 14, -10, 6]",[1],-40784048
"[1, -30, -2, 10, -24]",[1],-12830532400
"[1, 8, 30, 23, 25]",[1],38055717
"[1, -12, 26, 23, -14]",[1],80655637
"[1, -24, 29, -30, -1]",[2],-959045200
"[1, 15, 18, -15, 31]",[1],-1134545000
"[1, -6, 30, -10, -19]",[1],-129692416
"[1, -27, -19, 12, 17]",[1],-2633712151
"[1, 9, 16, -23, -25]",[1],2630284
"[1, 22, -19, -29, 32]",[1],-2064105479
"[1, -6, 22, -11, -11]",[1],-11763499
"[1, -26, -31, -32, -13]",[1],-878165744
"[1, 29, 26, -20, 8]",[1],-2146103296
"[1, 3, -10, 31, 6]",[1],-53930711
"[1, 19, -12, -25, -18]",[1],-1573271879
"[1, 3, 15, -18, -30]",[2],-84968136
"[1, 22, -23, -2, -13]",[1],-1851689408
"[1, -28, 18, -12, 18]",[1],-3779764992
"[1, -15, 8, 22, -4]",[1],141519264
"[1, 17, -31, -18, 32]",[2],450532372
"[1, -29, -11, -25, -19]",[1],-6573684523
"[1, -23, -18, 5, -17]",[1],-3196507072
"[1, 3, -18, 9, -32]",[1],-109823855
"[1, 18, 10, 23, -13]",[1],-905846987
"[1, 10, 14, -3, -16]",[1],-11298755
"[1, -11, 5, 9, 8]",[1],-22843088
"[1, 7, -13, -2, 14]",[1],-16401224
"[1, 7, 6, -28, 25]",[1],7028645
"[1, -24, -8, -13, 9]",[1],-1151029963
"[1, 21, -22, 12, -21]",[1],-2351395875
"[1, -8, 13, 11, -7]","[1, 2]",590801
"[1, -4, -10, -7, -21]",[2],-20446475
"[1, 10, 21, 14, 17]",[1],-9720000
"[1, 21, 1, -18, -10]",[1],-262788952
"[1, 28, 16, -26, -23]",[1],-2509866544
"[1, 12, 17, -13, 3]",[1],-5342999
"[1, -13, -27, -29, 24]",[1],-1978606688
"[1, 23, 17, -5, -25]",[1],-3291888475
"[1, -11, 4, -24, 20]",[1],-182956080
"[1, -14, 29, 8, -16]",[1],111552512
"[1, -14, 13, -11, 3]",[1],-2786959
"[1, -16, -6, 3, 8]",[1],-112913131
"[1, -6, -1, 4, -21]",[1],-18306128
"[1, 30, 14, -9, 14]",[1],-4770072259
"[1, -13, -6, 15, -27]",[1],-719475156
"[1, 29, -11, -30, 4]",[1],3147282020
"[1, 25, -30, -5, 1]",[2],144353556
"[1, -20, -30, -21, 10]",[1],-1496996987
"[1, 1, -18, -23, -12]",[1],-8395159
"[1, 25, -19, -26, -1]",[2],1222769545
"[1, 15, 24, -28, 4]",[1],78650320
"[1, 22, -4, -18, -5]","[1, 0]",27581440
"[1, -9, -4, 5, 11]",[1],-21972828
"[1, -20, 8, 2, -18]",[1],-1200271536
"[1, -11, 5, 27, 26]",[1],-164727296
"[1, -10, 25, -16, -27]",[1],-19001200
"[1, 4, 3, 4, 13]",[3],-66096
"[1, 0, -26, -30, 7]","[0, 1]",64845648
"[1, -2, -9, 2, 26]",[1],-2134512
"[1, 23, 6, -26, -2]",[1],852606644
"[1, -11, 11, 20, -16]",[1],29568656
"[1, -21, -22, -30, 5]",[1],-1772478835
"[1, 2, -10, -9, 20]",[1],586141
"[1, -1, 9, -11, 30]",[1],1953616
"[1, -28, 16, 19, -10]",[3],356617589
"[1, 9, 3, 2, -1]","[0, 2]",-222511
"[1, -19, 32, 14, -6]",[1],402747508
"[1, 13, -12, 20, 32]",[1],-1621548288
"[1, -15, -25, 16, 5]",[1],354663153
"[1, -28, -30, -32, -32]",[2],-11958181888
"[1, -8, 1, 5, 19]",[1],-32825215
"[1, 15, -19, 20, -28]",[1],-1047656592
"[1, -9, 30, -11, 8]",[1],15569681
"[1, 21, -30, 16, -19]",[1],-1858038115
"[1, 0, 2, -18, 4]",[1],-2462256
"[1, -11, -30, 19, -9]",[1],-404779720
"[1, -11, 10, 0, 12]",[1],-37122480
"[1, 19, 31, -29, -27]",[1],1738499453
"[1, -10, 5, -31, 20]",[1],-172698767
"[1, -16, 6, 8, -31]",[1],-1362587648
"[1, -16, 5, 20, -7]",[1],92925904
"[1, -3, 21, 23, -27]",[1],-232644555
"[1, -23, 0, -20, -8]",[1],-872856000
"[1, -12, -11, 23, -20]",[1],-389686759
"[1, 24, 5, -11, 22]","[1, 0]",-4340073551
"[1, 24, 29, -11, 1]",[2],-9674447
"[1, 7, -29, -3, 4]",[1],67455824
"[1, 30, -17, -10, -20]",[1],-11634086320
"[1, 19, -26, 9, 8]",[1],-367803855
"[1, -26, 7, 7, 32]",[1],-12380944295
"[1, -2, -13, -20, -24]",[1],-9250688
"[1, 26, -3, -10, 29]",[1],-10233029696
"[1, -32, 24, -9, -7]",[1],-1700811643
"[1, 31, 20, 23, 25]",[1],-10250028000
"[1, -6, -22, 10, -2]",[1],-8071472
"[1, -5, 8, 6, -4]",[1],-347168
"[1, 24, -21, -9, 7]",[1],95405161
"[1, 19, 26, -27, -3]",[1],685435476
"[1, 3, 25, 21, 31]",[1],64375749
"[1, 28, 14, -11, -18]",[1],-3572953979
"[1, 5, 26, -26, -9]",[1],-201174843
"[1, -16, 18, 18, 23]",[1],-961386160
"[1, -5, -27, 2, -7]",[1],-87864183
"[1, -26, 25, 12, 31]",[1],-12954262576
"[1, -27, -17, -23, -6]",[1],-685654864
"[1, -5, 15, 26, 16]",[1],29668244
"[1, 1, 23, -25, -4]",[1],-78181168
"[1, 8, -20, 25, 13]",[1],-225686971
"[1, 30, 14, -29, 2]",[1],2098435437
"[1, 3, -30, 18, 13]",[1],105842461
"[1, -12, -14, -4, 1]",[2],-1245184
"[1, -22, -14, 25, -27]",[1],-6581873579
"[1, 6, -16, -9, 24]",[1],893157
"[1, -25, 11, -9, -22]",[1],-5185830416
"[1, 12, -30, -14, 12]",[1],532444752
"[1, -10, 21, 16, 9]",[1],-1713200
"[1, 20, 8, 5, 7]",[1],-162181323
"[1, -10, 0, 11, 15]",[1],-51294307
"[1, 11, 18, -20, 20]",[1],-80587440
"[1, 19, 25, -32, -22]",[1],1529311852
"[1, 30, 4, -1, 12]",[1],-3099174283
"[1, 12, 19, 22, -4]",[1],-46234400
"[1, 28, 8, 26, -9]",[1],-3406196016
"[1, 24, -29, 1, 11]",[1],-742317815
"[1, -6, 23, 7, -20]","[1, 0]",-74854943
"[1, 13, -32, 20, -5]",[1],-6535795
"[1, -13, -18, 29, 21]",[2],539466404
"[1, 2, -10, -4, -17]",[1],-9993648
"[1, -22, -10, -31, -9]",[1],-1339457003
"[1, 20, 13, -20, 13]",[1],-814800688
"[1, -29, 19, -30, 7]",[1],-1558627783
"[1, 22, -28, 10, -28]",[1],-6170251184
"[1, 29, 15, -4, -19]",[1],-5571660983
"[1, 3, -11, 12, -9]",[1],-885375
"[1, -29, 9, -27, -5]",[1],-2731366931
"[1, -13, -11, 26, 19]",[1],114588017
"[1, 26, -12, 21, -5]","[1, 0]",-585339251
"[1, -28, -14, -16, -1]",[2],-278436608
"[1, -14, -16, 5, 22]",[1],-513421083
"[1, -23, -10, -13, -6]",[1],-232986543
"[1, 14, 6, -22, 19]",[1],-307136448
"[1, 6, 5, -19, -1]",[2],-1175175
"[1, -32, -2, 19, 24]",[1],-15014288683
"[1, 8, -12, -3, -1]",[2],-1353739
"[1, -12, 14, -25, -7]",[1],-119420811
"[1, 32, -22, -12, -9]",[1],-4179333888
"[1, -2, 22, -30, -23]",[1],-169567744
"[1, -12, 16, -9, -18]",[1],-113084091
"[1, 0, -18, 6, -32]",[1],-100812848
"[1, 0, 10, 26, -8]",[1],-25060144
"[1, -8, -12, -2, 17]",[1],-62721968
"[1, -11, -19, -12, 31]",[1],-900604271
"[1, -19, -6, 6, 21]",[1],-1567530387
"[1, -9, -12, -6, -11]",[1],-34308347
"[1, -20, -25, -13, 29]",[1],-5842570783
"[1, 24, -30, -18, -18]",[1],-7408541232
"[1, 27, -13, 31, 32]",[1],-23604405324
"[1, 22, -25, -27, -20]",[1],-5747053151
"[1, -31, 2, -13, 7]",[1],-1381465080
"[1, -4, -28, -24, 4]",[1],22675456
"[1, -16, -22, -20, 21]",[1],-1982792448
"[1, -12, -28, 20, 32]",[1],660331776
"[1, -9, 25, -2, 15]",[1],22140305
"[1, -13, 25, -30, 12]",[1],-9586620
"[1, 1, -9, -28, 23]",[1],-27546615
"[1, -24, 20, 27, 17]",[1],-3247128043
"[1, -8, -4, -1, -23]",[1],-82381851
"[1, 25, 25, 16, 23]",[1],-3224639495
"[1, -3, -13, -6, -25]",[1],-36052303
"[1, 25, -3, 16, -4]",[1],-377005856
"[1, 13, -6, -5, -12]",[1],-147870031
"[1, -22, -2, -7, 23]",[1],-3513348011
"[1, 28, 24, 3, 12]",[1],-2172300363
"[1, -28, 27, 5, -18]",[1],-2619242959
"[1, 5, -2, 8, -26]","[1, 0]",-24792076
"[1, 11, -18, 9, 29]",[1],-706627372
"[1, 16, 9, 1, -30]",[1],-1310473759
"[1, -17, 7, -12, 1]",[2],-24818335
"[1, 0, -23, -24, -29]",[1],-118637136
"[1, 21, 4, 32, 3]",[1],-1177060291
"[1, 22, 13, 0, 29]",[1],-4679309616
"[1, -3, -23, 8, 2]",[2],15232012
"[1, 32, -9, 13, -32]",[1],-28500505735
"[1, 4, 9, -25, -24]",[1],-36904343
"[1, -22, -15, -28, 8]",[1],-2172697088
"[1, 1, 19, -19, -14]",[1],-74320672
"[1, 21, -29, -5, 8]",[1],241530064
"[1, 10, -16, -8, 1]",[2],12024912
"[1, 1, -30, -5, -19]",[1],-294920636
"[1, -6, -27, -27, 3]",[1],-26720415
"[1, -8, -5, -17, -10]",[1],-20777591
"[1, -12, -14, -27, -5]",[1],-121101435
"[1, -14, 20, 26, -4]",[1],182461520
"[1, -16, 16, 8, -22]",[1],-350504960
"[1, -29, 15, 11, 18]",[1],-6842978528
"[1, -19, -1, 10, -26]",[1],-2392668360
"[1, -19, 10, -2, -22]",[1],-1483272172
"[1, -28, -32, 16, 15]",[1],1449321472
"[1, 28, -18, -18, 29]",[1],-10359151024
"[1, 15, -15, 22, -19]",[1],-413136391
"[1, 22, -3, 14, 21]",[1],-3212315456
"[1, -26, -15, -32, 10]",[1],-5423557824
"[1, -16, 5, -10, 18]",[1],-480707936
"[1, 31, -4, 6, -9]",[1],-1975741875
"[1, -9, 2, 21, -10]",[2],12624977
"[1, 3, -5, -3, 3]",[4],28677
"[1, 30, -22, -31, 17]",[1],3718730181
"[1, -9, 18, -14, 13]",[2],-2289011
"[1, 1, -8, 28, 14]",[1],-34204268
"[1, -31, -12, 6, 21]",[1],-10689738075
"[1, 8, -31, 26, -28]",[1],-328499840
"[1, -16, 12, 25, 22]",[1],-815387323
"[1, -4, -19, -8, -11]",[1],-25304688
"[1, 31, 12, -28, -9]",[2],2298841717
"[1, -9, -5, 4, 13]",[1],-33578839
"[1, 16, -32, -6, -2]",[1],-136859824
"[1, -13, -24, -18, 27]","[0, 1]",-1502651979
"[1, -1, 28, 12, -25]",[1],-353557803
"[1, -9, -1, -16, 17]",[1],-82192119
"[1, 31, -18, 4, 2]",[1],-148602380
"[1, 15, 11, 29, 29]",[1],-766679235
"[1, -32, -29, -7, 29]",[1],-28229359591
"[1, 8, -9, -22, -31]",[1],-213657296
"[1, 9, -20, -13, 24]","[2, 0]",55951025
"[1, -19, 2, 20, 19]",[1],-1100544051
"[1, -28, 10, 27, -31]",[1],-9789154203
"[1, -7, 19, -22, -10]",[1],-1629224
"[1, -19, -2, -8, -29]",[1],-3029358403
"[1, -25, 22, 29, -22]",[1],1214633137
"[1, -17, -24, -8, -14]",[1],-625714092
"[1, -15, 26, -20, -13]",[1],-238616547
"[1, -16, 31, 27, 11]",[1],-318480039
"[1, -24, 8, -4, -27]",[1],-6244476416
"[1, -26, 0, 5, 22]",[1],-5950415515
