coefficients,signature,discriminant
"[1, 2, 11, 6, -15]",[1],-6106368
"[1, 16, 5, -16, 5]",[1],-6062128
"[1, -5, -10, -4, 10]",[1],-6842412
"[1, 0, 10, -1, -5]","[1, 1]",-1163227
"[1, -14, 13, 0, 10]",[1],-81593920
"[1, 5, 12, -9, 14]","[0, 1]",10945409
"[1, -7, -1, 1, -4]",[1],-1171564
"[1, 16, 4, -14, 10]",[1],-157254064
"[1, -9, 1, -13, -1]",[2],-7100123
"[1, -14, 9, -13, 16]",[2],-162315391
"[1, -14, -10, 1, 15]",[1],-275045771
"[1, 16, -11, 6, -5]",[1],-36653584
"[1, -12, -16, 12, 14]",[3],16178432
"[1, 0, 9, 10, 13]",[1],1298128
"[1, -14, 15, -16, -15]",[1],-272122448
"[1, 9, 0, -13, 12]",[1],-17182287
"[1, -3, 16, 2, 14]","[1, 0]",12322804
"[1, 1, -2, 12, -7]",[1],-540795
"[1, -3, -3, -1, -5]",[1],-218003
"[1, -2, 15, -2, -16]",[1],-17713328
"[1, -5, -11, -14, -8]",[2],-1113388
"[1, 2, -15, -5, -2]",[1],-1731631
"[1, -2, 7, 4, -3]",[1],-284944
"[1, -3, 9, -15, -3]",[1],-1072467
"[1, 0, 8, 9, -14]",[1],-4875003
"[1, 3, -7, 14, 7]","[1, 0]",-5769407
"[1, -8, 12, 2, 10]",[1],-2689456
"[1, -13, -12, -13, 15]",[1],-376959172
"[1, -3, -11, -14, -13]",[1],-2264519
"[1, 0, -1, 4, 3]",[2],-7952
"[1, 10, 13, -1, -11]",[1],-7022071
"[1, -15, 1, 2, 9]",[1],-108466639
"[1, -16, 13, -15, 15]",[1],-199719855
"[1, -9, -12, -4, -5]",[1],-7672451
"[1, -9, 2, 4, 1]",[3],-82475
"[1, 15, 5, 9, 14]",[1],-217436848
"[1, 4, 2, -5, -8]","[1, 1]",-63003
"[1, 11, -11, -5, -9]",[1],-70747643
"[1, -8, 15, 8, 6]",[1],980320
"[1, 13, -8, 15, -12]",[1],-110708127
"[1, 13, 0, -15, 7]",[1],-9168260
"[1, 10, 8, 6, 8]",[2],-7969712
"[1, -1, -8, -8, 3]",[1],-288371
"[1, -8, 11, -12, -4]",[1],-3133952
"[1, -5, 13, 8, -14]",[1],-7477396
"[1, -1, -9, -4, -11]","[0, 1]",-2483271
"[1, -1, -14, 14, 8]",[1],4040608
"[1, -16, -6, 2, 14]",[1],-372051248
"[1, -1, 2, -8, -15]",[1],-1602075
"[1, 2, 9, -11, 9]",[1],2356033
"[1, 13, 16, 0, 10]",[1],-58401100
"[1, -11, -11, -8, -5]",[1],-7042111
"[1, 9, 13, -4, 6]",[1],-3839620
"[1, -3, 5, 6, -5]",[1],-252639
"[1, -15, -14, 16, -4]",[1],-24074288
"[1, 14, -7, -1, -15]",[1],-290063231
"[1, 15, -1, -1, 8]",[1],-88741452
"[1, -2, 16, -5, -13]",[1],-16280963
"[1, -15, -9, -14, 6]",[1],-154717128
"[1, -2, 14, -6, -10]",[1],-7195952
"[1, 14, 10, -2, -1]",[2],753728
"[1, 5, 3, -5, -11]",[1],-508459
"[1, 8, 14, 1, -9]",[1],-105339
"[1, -2, -12, 7, 15]",[2],2834717
"[1, 14, 11, 6, 3]",[1],-3006912
"[1, -4, 1, 15, -14]",[2],-91783
"[1, -3, -1, 13, 9]",[2],-128123
"[1, 12, -11, -12, -13]",[1],-192833104
"[1, 3, -11, 8, 8]",[1],-3048992
"[1, 15, 13, -2, -14]",[1],-151279336
"[1, 12, -8, 3, -12]",[1],-100198731
"[1, 11, -12, -12, -14]",[1],-182553836
"[1, -15, 1, 7, 2]",[1],-1725488
"[1, -13, 4, -11, 2]",[1],-10431655
"[1, -14, -12, -16, -16]",[1],-241201152
"[1, 10, 6, 3, 10]",[1],-17454083
"[1, 15, 14, 13, -10]",[1],-176929431
"[1, 8, -3, 6, 3]",[1],-2541456
"[1, -5, -14, -11, 16]",[1],-35427463
"[1, 3, 11, -9, -2]",[1],-1916496
"[1, -15, -16, 10, 11]",[2],-14531931
"[1, 8, 5, -7, -16]",[1],-11728223
"[1, -7, 11, -1, 14]",[1],-441836
"[1, -7, 13, 1, -5]",[1],-79075
"[1, 7, 12, 0, 11]",[1],435677
"[1, 15, 11, 6, 7]",[1],-37270575
"[1, 2, 7, -10, 15]",[1],3513920
"[1, -9, 10, -4, -12]",[1],-13075888
"[1, 9, 1, 6, 14]",[2],-33551416
"[1, 4, 12, -8, 4]",[1],1769472
"[1, 4, 14, -6, 4]",[1],2765392
"[1, -14, 8, 0, 8]",[1],-55012352
"[1, 10, -16, 3, -9]",[1],-54291843
"[1, 4, -16, 7, -3]",[1],-1760411
"[1, 14, 11, -1, -4]",[2],-6956375
"[1, -15, -15, -6, -12]",[1],-235012860
"[1, -2, 10, 6, 16]",[1],4007504
"[1, -5, 8, 0, 8]",[1],484672
"[1, 15, 6, 2, -9]",[1],-100266363
"[1, 10, -9, -11, 14]",[1],-29826455
"[1, 5, -14, 12, -14]",[1],-11995468
"[1, 13, 0, -15, 10]",[1],-47103575
"[1, 12, -4, 14, 7]",[1],-70350896
"[1, -15, 14, -8, -4]",[1],-30806448
"[1, -10, 11, 5, 6]",[1],-8446511
"[1, 6, 12, -7, 9]",[1],4082157
"[1, 1, 13, 0, -10]",[1],-6716580
"[1, 2, 5, -11, -8]",[1],-1575927
"[1, -10, 0, -1, 11]",[3],-32572211
"[1, -11, -12, 5, -1]",[2],-2236356
"[1, 0, 16, -9, -15]","[1, 0]",-28269051
"[1, -16, -15, 11, -6]",[1],-162629743
"[1, 14, 6, -1, 11]",[1],-109344875
"[1, 5, 2, 16, -12]",[1],-8158128
"[1, -4, -16, 7, 3]",[1],6474789
"[1, -7, 7, 2, 14]",[1],-3822824
"[1, -16, -13, 12, -16]",[1],-792114368
"[1, -11, 14, -7, 7]",[1],-6166944
"[1, 11, 14, -14, -6]",[1],19569012
"[1, -8, 1, 14, 3]",[2],2983984
"[1, -1, -13, 10, 16]",[1],3027924
"[1, -16, 16, 0, -6]",[2],-24827904
"[1, 7, -16, -4, 10]",[1],8201268
"[1, -12, -1, -15, -13]",[1],-120744847
"[1, -7, 16, 2, 1]",[2],340253
"[1, 4, 7, -2, 9]",[1],862832
"[1, 12, -4, 9, 1]",[2],-7637499
"[1, -4, 14, -16, 12]",[1],234496
"[1, -12, -16, 14, 5]",[1],81551568
"[1, -16, -7, -1, -6]",[1],-72236639
"[1, -7, -14, 13, -16]",[1],-88288231
"[1, 11, 6, -11, -13]",[1],-24123528
"[1, 0, 5, 8, -6]",[1],-649568
"[1, 8, -6, -3, 11]",[2],-16328875
"[1, -14, 7, -16, -10]",[1],-170348032
"[1, 10, 16, -14, -8]",[1],12165200
"[1, 6, 8, -3, 15]",[1],1242717
"[1, 5, 15, -11, -13]",[1],-17198379
"[1, 2, 8, 16, 16]",[1],479232
"[1, -1, -16, 9, 16]","[1, 0]",10925353
"[1, -10, 1, 16, -16]",[1],-38471680
"[1, 0, -13, -14, -5]",[2],-337904
"[1, 7, 10, -6, 15]",[1],672165
"[1, -4, -13, -7, -4]","[0, 1]",-1019951
"[1, -11, -11, -16, -9]",[1],-28410887
"[1, -5, 16, 16, 12]",[1],22658000
"[1, -4, 15, 14, -15]",[2],-30412048
"[1, -6, -13, -7, 15]",[1],-32727263
"[1, -1, -10, 0, -3]",[1],-627315
"[1, 12, 10, 15, 3]",[1],-9839211
"[1, 2, 16, 0, -10]",[1],-12484800
"[1, -15, -15, 8, -4]",[1],-69066976
"[1, 16, -16, 13, 8]",[1],-308573771
"[1, 4, 15, -1, -12]",[2],-8317823
"[1, -11, -10, -5, -1]",[2],-72488
"[1, 9, -7, 16, 4]",[1],-30726272
"[1, 12, 13, 3, -11]",[1],-38090439
"[1, -14, -4, -14, -15]",[1],-252238016
"[1, 10, 11, 9, -7]",[1],-13109231
"[1, -6, -9, -11, -13]",[1],-10175359
"[1, 15, -9, 4, 14]",[1],-355335700
"[1, 16, -9, -8, -16]",[1],-633141248
"[1, -15, 11, 12, 2]",[1],2413052
"[1, -12, -15, 3, -1]",[2],-4982503
"[1, -6, -13, 16, 8]",[1],23464704
"[1, -4, 12, -8, 14]","[0, 1]",801792
"[1, -12, -16, 16, 12]",[2],100864000
"[1, -2, 14, 13, -7]",[1],-13251227
"[1, -10, 2, 4, 9]",[1],-19790256
"[1, -7, 6, 7, -8]",[3],-177871
"[1, -15, -14, -3, 4]",[1],-30436479
"[1, -10, 10, 6, -11]",[1],-6178048
"[1, 2, -13, 8, -4]",[1],-857216
"[1, -8, 13, 10, 2]",[1],-23648
"[1, 16, 1, -8, -3]",[1],-5224624
"[1, 3, -16, -8, -2]",[1],-1820972
"[1, -15, 14, 14, -4]",[1],59096112
"[1, 4, -8, -9, -2]","[1, 2]",40709
"[1, -6, 4, -8, 10]",[2],-1798336
"[1, 16, 13, -10, -2]",[1],29052128
"[1, -2, 2, 9, -1]",[2],-228875
"[1, -11, -12, 12, -8]",[1],-68402624
"[1, 5, -9, -12, 5]","[0, 2]",4251497
"[1, 12, 1, 15, -4]",[2],-34290343
"[1, -9, 1, 4, 1]",[2],-43255
"[1, -6, 0, -10, -7]",[1],-3349696
"[1, 3, 7, -14, -6]",[1],-3683896
"[1, 5, 6, -8, 2]",[1],8532
"[1, 16, 15, -12, -4]",[1],56770304
"[1, 2, -4, -7, -9]",[1],-324227
"[1, 11, -8, -5, -10]",[1],-67460815
"[1, -13, 2, -11, -12]",[1],-128672511
"[1, -15, -14, 5, -1]",[2],-6740000
"[1, 1, -7, -1, 3]",[1],72861
"[1, 14, -14, 5, -2]",[1],-2742931
"[1, -14, -12, 0, 7]",[1],-56429744
"[1, 15, 4, -8, -8]",[1],-56363200
"[1, 8, 11, 8, -16]",[1],-13300736
"[1, 16, 14, -4, -14]",[1],-173083392
"[1, -5, -7, 12, 4]",[1],2514544
"[1, -9, 3, 15, -12]",[1],-4217292
"[1, -9, -10, -3, 5]",[2],-8493004
"[1, 12, 6, -15, -3]",[2],22056597
"[1, -15, -8, -4, 9]",[1],-149752171
"[1, 14, -6, 0, -4]",[1],-20155648
"[1, 13, 1, 1, 8]",[1],-47545376
"[1, 7, -9, 0, 16]",[2],-30492608
"[1, 8, 14, 1, 16]",[1],-2368539
"[1, 1, 9, 3, 1]",[2],61861
"[1, 1, -10, 13, 16]",[1],-6712671
"[1, -7, 10, -6, -2]",[1],-168748
"[1, -14, -14, -8, -10]",[2],-105263552
"[1, -15, 16, 14, 13]",[2],-262177051
"[1, 13, 1, -8, -3]",[1],-1176871
"[1, -5, 5, -14, -2]",[1],-1467480
"[1, -9, 1, -5, 7]",[1],-8437627
"[1, 8, -8, 6, -15]",[1],-38555568
"[1, -6, 12, 6, 8]",[1],3122384
"[1, -8, 15, -7, 16]",[1],-2097895
"[1, 6, -5, -5, 13]",[1],-7002031
"[1, 5, 2, -3, 3]",[1],-75792
"[1, -10, 15, 8, 7]",[1],-10206864
"[1, 16, -7, -10, 13]",[2],-241430832
"[1, 16, -3, -7, 12]",[2],-242649455
"[1, 8, -8, -1, 3]",[1],-773275
"[1, -10, 14, 13, -15]",[1],9873669
"[1, -7, 14, -4, 10]","[1, 0]",712404
"[1, 11, -5, -7, 5]",[1],-4504595
"[1, 8, -8, 7, 15]",[1],-55953851
"[1, -10, 2, -16, 8]",[2],-30353408
"[1, 6, -7, 4, -12]",[1],-10717184
"[1, -10, 6, 6, -13]",[1],-22820800
"[1, -4, -1, 13, -7]","[0, 2, 2]",45809
"[1, 11, -14, 12, -1]",[2],-5697243
"[1, -15, 8, -3, 11]",[1],-126785716
"[1, 14, -2, -10, 6]",[2],-21719728
"[1, -8, -9, 15, -4]",[1],1089977
"[1, 16, 9, 3, 12]",[1],-197188911
"[1, -1, 3, 5, 10]",[1],403380
"[1, 10, -14, -6, -11]",[1],-101351680
"[1, -6, 0, -12, 4]",[1],-2941952
"[1, -10, -8, 4, 11]",[1],-34599856
"[1, 3, 7, 11, 10]",[1],30752
"[1, -13, -2, 8, 8]",[1],-41711552
"[1, -3, 12, 0, -12]",[1],-4406832
"[1, -6, 10, -3, 16]",[1],1194669
"[1, -4, -11, -15, 4]",[1],-7519975
"[1, 7, -6, 8, -2]",[1],-586732
"[1, 16, -4, 15, -10]","[1, 0]",-204968795
"[1, -14, -9, 1, -3]",[1],-15293119
"[1, -8, 10, -13, 8]",[1],-1258699
"[1, 1, 14, 16, 7]",[1],1391829
"[1, 15, 9, 1, -10]",[1],-108087808
"[1, 8, 12, 11, -10]",[1],-6879083
"[1, -13, -10, 6, 1]",[4],5853397
"[1, -3, -4, -15, 14]",[1],-8317015
"[1, -14, 12, 1, -10]",[1],-57117083
"[1, -2, -13, 9, -5]",[2],-2724263
"[1, 1, 16, 9, -13]",[1],-20759748
"[1, 10, 7, 11, -3]",[1],-8107751
"[1, -13, -14, 6, -14]",[1],-313124716
"[1, 1, 4, 16, -15]",[1],-5401339
"[1, -7, -5, 14, -16]",[1],-25306892
"[1, 7, -10, -9, -7]",[1],-13220228
"[1, -16, -1, 11, 4]",[2],-4028391
"[1, -14, -4, 1, 4]",[1],-17288043
"[1, 13, -8, 2, -4]",[1],-14263456
"[1, 15, 6, 4, -15]",[1],-285507531
"[1, 9, 11, -12, 4]",[1],-1538928
"[1, 9, -12, 16, 8]",[1],-70861504
"[1, -10, -2, -2, -8]",[1],-18938416
"[1, -11, 13, 16, 5]",[1],-5987831
"[1, -9, -7, 4, 13]",[1],-34483679
"[1, 11, -8, 7, 13]",[1],-115328464
"[1, -9, -15, 15, 6]","[1, 0]",51233364
"[1, -11, -8, -2, 6]",[1],-20798188
"[1, -9, 9, 1, -15]",[1],-16188579
"[1, -4, 12, 0, -8]",[2],-1753088
"[1, 5, 6, -13, -14]",[2],-927423
"[1, 9, -4, -14, -11]",[1],-23535611
"[1, -2, 3, 12, 15]",[1],2307312
"[1, 13, 4, -14, 4]",[1],2323808
"[1, -15, 9, -8, 7]",[1],-37743575
"[1, 2, 8, 16, -15]",[2],-7340208
"[1, 7, 0, -8, -5]",[1],-697923
"[1, -8, -14, -14, 5]",[1],-28281008
"[1, -1, 9, -13, -15]",[1],-7945051
"[1, 6, 5, 7, 2]",[2],-98103
"[1, 2, -8, -15, 6]",[1],-102123
"[1, 9, 3, -2, -2]",[1],-393080
"[1, -7, -12, 16, -15]",[1],-59618075
"[1, 5, -11, -15, -16]",[1],-27435600
"[1, 12, 15, -8, 15]",[1],-100309968
"[1, 16, -7, 14, 6]",[1],-172783200
"[1, -13, -15, 10, 8]",[1],32717844
"[1, -3, 4, -6, -1]",[2],-27667
"[1, -7, -10, -2, -9]",[1],-13415643
"[1, -5, 12, -13, -9]",[1],-865508
"[1, 6, -15, 15, 12]",[2],-48120615
"[1, -15, 3, 5, 16]",[1],-333430700
"[1, -9, -1, 9, -13]",[1],-28751779
"[1, 5, -13, -8, 3]",[1],4851753
"[1, -5, 13, 12, 13]",[1],13826897
"[1, 4, 6, -3, 16]",[1],2661061
"[1, -15, 2, -5, 14]",[1],-251342079
"[1, -13, 15, 9, -13]",[2],-4660267
"[1, -6, 0, -16, 1]",[2],-5416880
"[1, -8, -2, 9, -2]",[2],810629
"[1, -2, 2, 10, -14]",[1],-641328
"[1, -2, -7, 13, 10]",[1],-355407
"[1, 13, 11, -6, 14]",[1],-131222216
"[1, -1, 8, -11, 11]",[1],402644
"[1, -16, -14, 1, 3]",[1],-6567707
"[1, -15, -11, 16, 7]",[1],87044297
"[1, 3, 11, 7, -9]","[1, 0]",-1754867
"[1, -7, 1, -14, -13]",[1],-18611911
"[1, 7, -4, -14, 13]",[1],-3890091
"[1, -4, -14, -4, 14]",[1],-6180608
"[1, 6, 3, 2, 10]",[1],-1907888
"[1, -9, -10, -5, 6]",[2],-15055751
"[1, -3, 10, 13, -16]",[1],-11607575
"[1, 8, 4, 16, -11]",[1],-25176832
"[1, -16, -8, 11, -9]",[1],-207503275
"[1, -16, -5, 9, 12]",[2],-221275431
"[1, 3, -2, 5, 5]",[1],-302780
"[1, 12, 12, -14, -12]",[2],15696720
"[1, -2, 15, -14, -14]",[1],-17717616
"[1, -15, -8, -9, -8]",[1],-78711831
"[1, 1, 14, -7, 7]",[1],4014864
"[1, 2, -12, -2, 10]",[3],1807952
"[1, 14, -9, 7, 3]",[1],-25137743
"[1, -8, -1, -10, 3]",[1],-4119216
"[1, -4, -9, -3, 13]",[1],-5847215
"[1, -6, -16, -14, 2]",[1],-6690864
"[1, -6, -5, -11, 13]",[1],-20112943
"[1, -11, 2, 4, -1]","[2, 0, 0]",151141
"[1, 8, 13, -15, 7]",[1],674177
"[1, -9, -4, 4, -15]","[1, 2]",-53837339
"[1, -1, 8, -13, 1]",[2],-615696
"[1, 6, -11, -9, 4]",[2],5316057
"[1, 15, -15, -8, 16]",[1],-252617216
"[1, 16, -15, 16, 9]",[1],-433462000
"[1, -8, -10, -2, 7]",[1],-9936816
"[1, 3, -1, 4, -11]",[1],-1007303
"[1, -5, 3, 4, -4]",[3],-22928
"[1, -2, -8, -5, -12]","[0, 1]",-2471947
"[1, 14, 16, -2, -13]",[1],-62827264
"[1, 5, 8, -5, -8]",[3],-259623
"[1, -6, -3, 12, -7]",[1],-1114096
"[1, 10, 2, -5, -7]",[2],-9790763
"[1, -3, -6, -3, -16]",[1],-4993591
"[1, 15, -7, 0, 8]",[1],-99488608
"[1, -14, 3, 3, 8]",[2],-63628591
"[1, -6, -7, 11, 2]",[3],2878497
"[1, -10, 13, 12, 15]",[1],-35336304
"[1, 11, -11, 2, -10]",[1],-62196728
"[1, 8, 4, -15, -13]",[2],-911067
"[1, -14, -10, -1, 8]",[1],-82612579
"[1, 0, -5, -11, 8]",[1],-1025495
"[1, 3, 6, 2, 15]",[1],895941
"[1, -10, 5, 12, 15]",[1],-47077872
"[1, 3, 6, -4, -7]",[3],-297931
"[1, -2, -11, -15, 6]",[1],-4980303
"[1, -5, 3, -13, -5]",[1],-2217379
"[1, -14, -12, 15, -6]",[1],-69069051
"[1, 4, -15, 15, 6]","[0, 1]",-9842391
"[1, 7, 4, 9, 2]",[1],-656055
"[1, -11, 8, 2, 11]",[2],-36016651
"[1, 2, 11, -9, 8]",[1],2898769
"[1, 9, -7, -13, 14]","[0, 1]",-16121136
"[1, 9, 7, 2, -5]",[1],-2879575
"[1, 14, -3, 15, 14]",[1],-305844871
"[1, 0, 5, 11, -6]",[1],-1209023
"[1, -6, 14, -2, 8]",[1],1951824
"[1, -13, 2, 3, -8]",[1],-43802903
"[1, -12, 2, 1, -3]",[1],-4459499
"[1, -16, -8, -8, 1]",[2],-15552256
"[1, 11, -6, -6, 2]",[1],1835636
"[1, 13, 10, 2, 15]",[1],-120862331
"[1, -9, 1, -16, 16]",[1],-59686720
"[1, -2, 16, 13, 16]",[1],21558677
"[1, -6, -3, 4, -5]",[1],-1426928
"[1, -13, -6, 11, 15]",[1],-141925072
"[1, -2, 16, 9, 8]",[1],9124389
"[1, 0, -11, -15, 10]",[1],-2683215
"[1, -15, -3, -9, -15]",[1],-318965499
"[1, 3, -14, 1, -8]",[1],-8323111
"[1, -1, -8, -8, 10]",[1],-1372300
"[1, -10, 9, -14, 8]",[1],-7305552
"[1, -11, 14, -1, 14]",[1],-41976343
"[1, -6, -10, 16, 10]",[1],12976192
"[1, 8, 11, 6, 3]",[2],-105456
"[1, -12, 4, 5, 10]",[1],-51551755
"[1, 4, -14, 16, 14]",[1],-31801856
"[1, -4, 9, -10, 15]",[1],215600
"[1, -14, 9, -14, 15]",[1],-140897344
"[1, -3, -15, 9, 4]",[1],6257200
"[1, 8, 9, -15, -2]",[3],2305489
"[1, -6, -10, -15, 16]",[1],-57047571
"[1, -5, -16, -3, -12]",[1],-28400271
"[1, -6, -4, 12, -12]",[1],-7108608
"[1, -16, 4, -4, -11]",[1],-210489856
"[1, 12, 14, 16, -3]",[1],-26127104
"[1, -15, -5, 0, -16]",[1],-395219776
"[1, 12, 13, -13, -2]",[1],17314169
"[1, -6, 10, -8, -5]",[1],-293680
"[1, -16, -7, -7, 3]",[1],-35545055
"[1, -10, 15, 11, 2]",[1],-503159
"[1, -15, 6, -6, 15]",[2],-244158651
"[1, 4, 12, 1, 16]",[1],4486725
"[1, 13, -2, -4, -7]",[2],-41422891
"[1, 16, 2, 4, -8]",[1],-114812160
"[1, -14, 15, 0, 1]",[2],-2478416
"[1, -15, -10, 0, -16]",[1],-454149376
"[1, 3, 12, 16, 10]","[0, 1]",217012
"[1, -7, 5, 15, -12]",[1],1106004
"[1, -10, -9, -8, 5]",[1],-20580048
"[1, -6, -10, -12, -15]",[1],-14560944
"[1, 2, 15, 14, 1]",[3],-1437696
"[1, 13, 9, 16, -10]",[1],-127191236
"[1, 16, 0, 13, -14]",[1],-388479051
"[1, 16, -6, 9, -1]",[2],-10238971
"[1, 6, 16, -3, -16]",[1],-6919723
"[1, 14, 6, 1, -11]",[1],-107419531
"[1, -2, 7, 14, -4]",[1],-3130288
"[1, -16, 11, 0, -11]",[1],-154839344
"[1, -14, -4, -12, 1]",[2],-24747824
"[1, 3, 14, 7, 12]",[1],2217241
"[1, 2, -15, 12, 12]",[1],-4050432
"[1, 8, 0, -9, -7]",[1],-3295867
"[1, -10, 10, -4, 1]","[0, 3]",-24496
"[1, 6, 9, -2, -3]",[1],-12096
"[1, -2, -4, 3, -11]",[2],-875171
"[1, 15, 14, -3, -15]",[1],-154070556
"[1, -9, 11, -16, -5]",[1],-12597959
"[1, -16, -3, -16, -2]",[1],-71127072
"[1, -7, -11, 7, -10]",[1],-27204016
"[1, 9, 13, -13, 4]",[1],-1167436
"[1, -9, -2, 6, -11]",[1],-24374979
"[1, -13, -4, -11, -9]",[1],-67291164
"[1, -6, -6, -1, -16]",[1],-19605523
"[1, 9, 1, -7, -16]",[1],-37802768
"[1, -12, 9, -12, -13]",[1],-106205008
"[1, 6, 9, 5, 14]",[2],-70015
"[1, 7, -8, -4, 1]",[2],588197
"[1, 1, 6, 9, -9]",[1],-1380240
"[1, 5, -13, -8, 6]",[1],6770412
"[1, 8, -5, -15, -1]",[2],7585737
"[1, -4, -16, 0, -4]",[1],-6483968
"[1, 6, 3, 12, -4]",[1],-2495488
"[1, -8, -7, 3, -14]",[1],-40846463
"[1, 7, -10, -5, 15]",[1],-16911200
"[1, -11, 15, 12, -11]","[0, 2]",16605625
"[1, 11, -11, 14, 10]",[1],-128201800
"[1, -4, 11, 12, -8]",[1],-6734144
"[1, 16, 13, -15, 8]",[1],-134623887
"[1, -6, -16, 0, -10]",[1],-31710400
"[1, 10, 3, 7, -4]",[1],-6330911
"[1, -13, -6, 10, -8]",[1],-68719072
"[1, -7, -11, 2, -13]",[1],-36598439
"[1, -3, 11, 10, 16]",[1],9688852
"[1, 9, -6, -4, -16]",[2],-71225536
"[1, 6, 15, 5, -15]",[1],-937575
"[1, -16, 8, 1, 13]",[1],-262046619
"[1, 15, -4, 11, 12]",[1],-275908175
"[1, 3, -5, -14, 10]",[1],-174040
"[1, -11, 13, 15, 6]",[1],-11858688
"[1, -11, -12, 11, -1]",[2],6770628
"[1, -9, -10, 13, -10]",[1],-45432615
"[1, -5, 1, 2, 12]",[1],-1253948
"[1, -16, 1, 12, 7]",[1],-63215440
"[1, 0, 3, -16, -4]",[1],-2279488
"[1, 2, 14, -14, -8]",[1],-16210224
"[1, 5, -13, -1, -15]",[1],-31399979
"[1, 13, 1, 11, 9]",[1],-71441363
"[1, -14, 2, 15, 15]",[1],-201015915
"[1, 9, 14, -7, 11]",[1],-7982736
"[1, 11, -6, 10, -1]",[2],-4997835
"[1, -4, 2, 8, 11]",[1],734464
"[1, 1, 14, 16, -7]",[1],-10983275
"[1, -15, 8, -5, -10]",[1],-130866135
"[1, -15, 6, 14, -15]",[1],-152149131
"[1, -7, 3, 3, 2]",[1],-219820
"[1, 14, 1, 3, 13]",[1],-169882495
"[1, -3, 12, 1, -4]","[2, 1]",-1294303
"[1, 2, 1, -13, 16]","[1, 0, 0]",1878497
"[1, -15, 2, 3, -6]",[1],-44082231
"[1, -7, -5, -6, 12]",[1],-19255068
"[1, -7, -15, 2, -2]",[1],-4463208
"[1, 3, -4, -9, 14]",[1],67817
"[1, 12, 16, -4, -14]",[1],-17349376
"[1, -4, 15, -6, -1]",[2],-559408
"[1, 5, 0, 10, 1]",[2],-811219
"[1, -5, -11, -2, -2]","[0, 1]",-704776
"[1, -14, -9, 3, -1]",[2],-3029287
"[1, 7, -8, 3, 12]",[1],-20035143
"[1, 0, 13, -14, 13]",[1],4857488
"[1, -15, 10, -14, -7]",[1],-123556475
"[1, 3, -8, 11, -1]",[2],-550196
"[1, -3, -2, 15, 1]",[2],-666396
"[1, -5, 10, 5, 13]",[1],4674932
"[1, -12, -3, 7, -11]",[1],-78540359
"[1, 15, 9, 15, 14]",[1],-169314700
"[1, -10, 7, 5, -5]",[1],-1152055
"[1, 0, -5, -11, -8]",[2],-53719
"[1, -6, 3, 6, -1]",[2],114368
"[1, 16, 5, -4, 13]",[1],-283957488
"[1, 8, -2, 12, -1]",[2],-4356864
"[1, 11, -10, 13, 1]",[2],-18687276
"[1, 13, -14, 15, -14]",[2],-128999383
"[1, -5, 2, -6, 3]",[2],-172803
"[1, 5, -6, -14, -9]",[1],-2533163
"[1, 3, 15, 11, -5]",[1],-3476075
"[1, 6, 0, 11, 12]",[1],-8280171
"[1, -13, 12, -13, -8]",[1],-73068183
"[1, 8, 9, 6, 13]",[1],-5744048
"[1, 2, 5, -7, 8]",[1],640297
"[1, -10, -8, 14, -1]",[2],12519424
"[1, 2, -15, -8, -15]",[1],-23032688
"[1, 2, 10, -11, -3]",[2],-2730107
"[1, -1, -7, -16, 5]",[1],-3588311
"[1, -8, -9, 7, -10]",[1],-29619815
"[1, -6, 5, 15, 13]",[1],1144809
"[1, -15, -4, -6, 15]",[1],-366949731
"[1, 2, -5, -4, -16]",[1],-2609792
"[1, 12, 12, -15, -9]",[3],28197477
"[1, 10, 14, 11, -13]",[1],-30815563
"[1, 2, 1, -6, -15]",[2],-444096
"[1, -3, -11, -1, 10]",[1],-527536
"[1, 13, -11, -1, -3]",[2],-14513099
"[1, -7, -16, 9, -8]",[1],-38754479
"[1, 16, -12, 2, 1]",[2],-2270128
"[1, 6, -13, 6, -12]",[1],-18183792
"[1, 11, 7, 7, -7]",[1],-21013699
"[1, -16, -9, 8, -3]",[1],-28095664
"[1, 4, 0, 10, -6]","[1, 0]",-1049008
"[1, 2, -11, 10, 9]",[1],-3076544
"[1, -4, 2, -2, 6]",[1],-87216
"[1, -16, -9, 14, 13]",[1],-149874192
"[1, -4, -13, -10, 11]",[1],-11166896
"[1, -7, 13, 5, -1]",[2],-188771
"[1, 1, 14, -16, 16]","[0, 0, 1]",12218112
"[1, -16, 6, -10, -16]",[1],-479668784
"[1, -10, 16, 10, 10]",[1],-15803440
"[1, -15, -6, 10, 6]",[1],-15108876
"[1, -10, 7, 1, 9]",[1],-15531431
"[1, -6, -7, -7, -14]","[1, 0]",-13367543
"[1, 16, 12, 0, -1]","[4, 1]",91904
"[1, -5, -8, -6, -2]","[0, 1]",-24268
"[1, -12, -7, -6, 3]",[1],-12330384
"[1, -8, -13, 2, -16]",[1],-88134112
"[1, -3, 15, -8, -6]",[2],-3820068
"[1, 12, 14, 3, -3]",[2],-2032059
"[1, -6, -15, 10, -10]",[1],-36101200
"[1, -1, -1, 13, -3]",[1],-636939
"[1, 5, -2, -5, 16]",[1],-3615775
"[1, -3, -3, -1, -8]",[1],-615884
"[1, 1, 13, -13, 1]",[2],-1813843
"[1, -2, -16, 6, -13]",[1],-23386880
"[1, 9, -10, -14, -3]",[1],2377933
"[1, -8, -6, 0, -4]",[2],-3048448
